sequence_id,scene_id,scene_name,zone_id,current_window_id,future_window_id,current_start_frame,current_end_frame,future_start_frame,future_end_frame,forecast_horizon_sec,current_behavior_label,current_behavior_value,future_behavior_label,future_behavior_value,training_split,label_source,official_umn_ground_truth_claim,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,transition_type
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,7,8,7353,7412,7413,7472,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,13,6.366666666666666,9,0.01104381013089,0.02341898,0.3896912958115183,367,0.0020543848952879,0.0616315488481675,0.6439858,0.0679766958910908,0.0858584454712041,1.896734379724287,42.07050235602095,0.1478764975425251,0.9607329842931938,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,8,9,7413,7472,7473,7532,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,13,7.083333333333333,9,0.0109128021411764,0.02270342,0.3935550470588235,411,0.0022044551529411,0.0661336483529411,0.54432359,0.0623908334198714,0.0014473291529411,1.888341266987848,37.59059223529412,0.1404352821682011,0.9670588235294116,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,9,10,7473,7532,7533,7592,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,5.1,8,0.0111838617973856,0.02756645,0.4600945686274511,298,0.0018452856535947,0.0553585661764705,0.57323845,0.0604028707836043,0.051006927745098,1.617055148062772,35.599411764705884,0.068366263646558,0.9738562091503268,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,10,11,7533,7592,7593,7652,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,11,6.166666666666667,9,0.010606328,0.02465621,0.435733354054054,356,0.0014679485675675,0.0440384594594594,0.20851508,0.0318042180979581,-0.0239754757027027,0.9928397770198096,32.69011594594595,0.082609175713839,0.9621621621621622,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,0,1,6933,6992,6993,7052,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,3.0,4,0.0119821327777777,0.02558412,0.4466112555555556,172,0.0021813526666666,0.0654405775555555,0.57230076,0.0553883552142852,0.0828046557777777,1.4286762399698476,29.383167222222223,0.6018035306009655,0.9555555555555556,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,1,2,6993,7052,7053,7112,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.5,4,0.0104967133333333,0.01492077,0.40863916,146,0.0023159348,0.0694780497333333,0.17938535,0.0363890262212139,0.0073790238,0.980004378084956,25.717228,0.5571417796957489,0.9733333333333334,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,2,3,7053,7112,7113,7172,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.85,6,1.7450980392156863,3,0.012091557977528,0.01632607,0.5119564606741572,86,0.0017848431460674,0.0535452743820224,0.22754129,0.0455233783172962,0.034365081235955,1.5026911897373407,36.58114382022472,0.2348400468701729,0.9662921348314608,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,3,4,7113,7172,7173,7232,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,1.4666666666666666,3,0.0119862329545454,0.02000884,0.5319521590909091,87,0.0012630935227272,0.0378927835227272,0.18473035,0.0309134222627907,-0.0965039119318182,1.1802160459099484,33.192940909090915,0.2942621937953423,0.9886363636363636,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,4,5,7173,7232,7233,7292,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,2.25,4,0.0115708668888888,0.02030045,0.4368796370370371,135,0.0018718463703703,0.0561553898518518,0.23857561,0.0539618904881045,-0.0463449724444444,1.025460689880389,37.38533629629631,0.4750908444530368,1.0,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,5,6,7233,7292,7293,7352,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,2.8833333333333333,4,0.0129660645086705,0.02170075,0.4433441791907515,162,0.001643710751445,0.0493113222543352,0.40297892,0.052173852984564,0.040794412485549,1.6030622641303425,35.91187976878612,0.3839659137637207,0.9364161849710982,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,6,7,7293,7352,7353,7412,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.2333333333333334,3,0.0111491385820895,0.01710267,0.3701377835820896,131,0.0012720367164179,0.0381611004477611,0.1485278,0.0244470596952346,-0.0228856185820895,0.8528138003585279,33.555305970149256,0.4296742736338494,0.9776119402985076,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,7,8,7353,7412,7413,7472,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.466666666666667,3,0.0111065312837837,0.0155592,0.4047101554054054,147,0.0013177161486486,0.0395314866891891,0.10656948,0.023552564942039,0.0037610441216216,0.64670846838026,32.73980945945946,0.0222706302205574,0.9932432432432432,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,8,9,7413,7472,7473,7532,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,3.0,3,0.0115741628888888,0.01376508,0.4442667166666666,180,0.0014235988333333,0.0427079738333333,0.14149324,0.0254999271311892,-0.0193678932777777,0.7039497620789302,32.987342777777776,0.1982097136864498,1.0,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,9,10,7473,7532,7533,7592,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,3.6,5,0.0116697773611111,0.01828378,0.39833425,211,0.0017336932407407,0.0520108036574074,0.22409458,0.0335002518570474,0.0264513051851851,1.028982772791751,33.77781805555556,0.2890997443527966,0.976851851851852,NORMAL_TO_NORMAL
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,10,11,7533,7592,7593,7652,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.016666666666667,5,0.0126488637759336,0.01808775,0.4719050829875518,240,0.001377276846473,0.0413183093360995,0.15597872,0.0294226801022449,-0.020130643692946,0.8136034373963504,34.56454481327801,0.3322481940793163,0.995850622406639,NORMAL_TO_NORMAL
